#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-01-25 08:41:19 EST      (caww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		114430	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	14246900	00060	114430	2017	1	243000
USGS	14246900	00060	114430	2017	2	359600
USGS	14246900	00060	114430	2017	3	519000
USGS	14246900	00060	114430	2017	4	521600
USGS	14246900	00060	114430	2017	5	527800
USGS	14246900	00060	114430	2017	6	425300
USGS	14246900	00060	114430	2017	7	203200
USGS	14246900	00060	114430	2017	8	143700
USGS	14246900	00060	114430	2017	9	128900
USGS	14246900	00060	114430	2017	10	139100
USGS	14246900	00060	114430	2017	11	222700
USGS	14246900	00060	114430	2017	12	228500
USGS	14246900	00060	114430	2018	1	312000
USGS	14246900	00060	114430	2018	2	309600
USGS	14246900	00060	114430	2018	3	258600
USGS	14246900	00060	114430	2018	4	364800
USGS	14246900	00060	114430	2018	5	496800
USGS	14246900	00060	114430	2018	6	311500
USGS	14246900	00060	114430	2018	7	183000
USGS	14246900	00060	114430	2018	8	140200
USGS	14246900	00060	114430	2018	9	96450
USGS	14246900	00060	114430	2018	10	97800
USGS	14246900	00060	114430	2018	11	140900
USGS	14246900	00060	114430	2018	12	186500
USGS	14246900	00060	114430	2019	1	202900
USGS	14246900	00060	114430	2019	2	198900
USGS	14246900	00060	114430	2019	3	189300
USGS	14246900	00060	114430	2019	4	354800
USGS	14246900	00060	114430	2019	5	307600
USGS	14246900	00060	114430	2019	6	231100
USGS	14246900	00060	114430	2019	7	141000
USGS	14246900	00060	114430	2019	8	132300
USGS	14246900	00060	114430	2019	9	102800
USGS	14246900	00060	114430	2019	10	114400
USGS	14246900	00060	114430	2019	11	139900
USGS	14246900	00060	114430	2019	12	153900
USGS	14246900	00060	114430	2020	1	262000
USGS	14246900	00060	114430	2020	2	286600
USGS	14246900	00060	114430	2020	3	159400
USGS	14246900	00060	114430	2020	4	192300
USGS	14246900	00060	114430	2020	5	343000
USGS	14246900	00060	114430	2020	6	352500
USGS	14246900	00060	114430	2020	7	221800
USGS	14246900	00060	114430	2020	8	147300
USGS	14246900	00060	114430	2020	9	104800
USGS	14246900	00060	114430	2020	10	113700
USGS	14246900	00060	114430	2020	11	183500
USGS	14246900	00060	114430	2020	12	214000
USGS	14246900	00060	114430	2021	1	303300
USGS	14246900	00060	114430	2021	2	263500
USGS	14246900	00060	114430	2021	3	181000
USGS	14246900	00060	114430	2021	4	182100
USGS	14246900	00060	114430	2021	5	234800
USGS	14246900	00060	114430	2021	6	226200
USGS	14246900	00060	114430	2021	7	156900
USGS	14246900	00060	114430	2021	8	135100

