2008	6	1	30	3.00999999046326
2008	7	1	31	0.725000023841858
2008	8	1	31	0.333999991416931
2008	9	1	30	0.24099999666214
2008	10	1	31	0.301999986171722
2008	11	1	30	0.503000020980835
2008	12	1	31	0.24099999666214
2009	1	1	31	0.19200000166893
2009	2	1	28	0.108000002801418
2009	3	1	31	0.123000003397465
2009	4	1	30	0.916999995708466
2009	5	1	31	2.78999996185303
2009	6	1	30	2.44000005722046
2009	7	1	31	0.583000004291534
2009	8	1	31	0.25900000333786
2009	9	1	30	0.170000001788139
2009	10	1	31	0.209000006318092
2009	11	1	30	0.202000007033348
2009	12	1	31	0.123999997973442
2010	1	1	31	0.14300000667572
2010	2	1	28	0.171000003814697
2010	3	1	31	0.216999992728233
2010	4	1	30	0.704999983310699
2010	5	1	31	2.30999994277954
2010	6	1	30	3.6800000667572
2010	7	1	31	0.815999984741211
2010	8	1	31	0.31700000166893
2010	9	1	30	0.247999995946884
2010	10	1	31	0.208000004291534
2010	11	1	30	0.303999990224838
2010	12	1	31	0.202999994158745
2011	1	1	31	0.202000007033348
2011	2	1	28	0.202999994158745
2011	3	1	31	0.219999998807907
2011	4	1	30	0.732999980449677
2011	5	1	31	4.01000022888184
2011	6	1	30	5.36999988555908
2011	7	1	31	1.85000002384186
2011	8	1	31	0.495000004768372
2011	9	1	30	0.171000003814697
2011	10	1	31	0.155000001192093
2011	11	1	30	0.11599999666214
2011	12	1	31	0.0930000022053719
2012	1	1	31	0.0890000015497208
2012	2	1	29	0.0839999988675118
2012	3	1	31	0.0900000035762787
2012	4	1	30	1.04999995231628
2012	5	1	31	3.9300000667572
2012	6	1	30	6.71999979019165
2012	7	1	31	3.00999999046326
2012	8	1	31	0.458999991416931
2012	9	1	30	0.184000000357628
2012	10	1	31	0.184000000357628
2012	11	1	30	0.375999987125397
2012	12	1	31	0.277999997138977
2013	1	1	31	0.159999996423721
2013	2	1	28	0.160999998450279
2013	3	1	31	0.29899999499321
2013	4	1	30	1.47000002861023
2013	5	1	31	4.82000017166138
2013	6	1	30	3.40000009536743
2013	7	1	31	1.05999994277954
2013	8	1	31	0.250999987125397
2013	9	1	30	0.236000001430511
2013	10	1	31	0.296000003814697
2013	11	1	30	0.221000000834465
2013	12	1	31	0.140000000596046
2014	1	1	31	0.119000002741814
2014	2	1	28	0.0939999967813492
2014	3	1	31	0.136999994516373
2014	4	1	30	0.723999977111816
2014	5	1	31	4.13000011444092
2014	6	1	30	3.13000011444092
2014	7	1	31	0.787999987602234
2014	8	1	31	0.214000001549721
2014	9	1	30	0.150999993085861
2014	10	1	31	0.210999995470047
2014	11	1	30	0.398000001907349
2014	12	1	31	0.307000011205673
2015	1	1	31	0.226999998092651
2015	2	1	28	1.33000004291534
2015	3	1	31	1.5900000333786
2015	4	1	30	1.49000000953674
2015	5	1	31	2.35999989509583
2015	6	1	30	1.61000001430511
2015	7	1	31	0.294999986886978
2015	8	1	31	0.162000000476837
2015	9	1	30	0.156000003218651
2015	10	1	31	0.136000007390976
2015	11	1	30	0.202999994158745
2015	12	1	31	0.178000003099442
2016	1	1	31	0.146999999880791
2016	2	1	29	0.287999987602234
2016	3	1	31	0.986999988555908
2016	4	1	30	4.44000005722046
2016	5	1	31	3.34999990463257
2016	6	1	30	1.96000003814697
2016	7	1	31	0.800000011920929
2016	8	1	31	0.239999994635582
2016	9	1	30	0.195999994874001
2016	10	1	31	0.930999994277954
2016	11	1	30	1.50999999046326
2016	12	1	31	0.638000011444092
2017	1	1	31	0.358000010251999
2017	2	1	28	0.381999999284744
2017	3	1	31	1.28999996185303
2017	4	1	30	3.34999990463257
2017	5	1	31	6.63000011444092
2017	6	1	30	5.46999979019165
2017	7	1	31	0.802999973297119
2017	8	1	31	0.222000002861023
2017	9	1	30	0.160999998450279
2017	10	1	31	0.188999995589256
2017	11	1	30	0.247999995946884
2017	12	1	31	0.188999995589256
2018	1	1	31	0.135000005364418
2018	2	1	28	0.097000002861023
2018	3	1	31	0.128999993205071
2018	4	1	30	2.10999989509583
2018	5	1	31	6.34000015258789
2018	6	1	30	1.0900000333786
2018	7	1	31	0.507000029087067
2018	8	1	31	0.160999998450279
2018	9	1	30	0.158000007271767
2018	10	1	31	0.195999994874001
2018	11	1	30	0.360000014305115
2018	12	1	31	0.209000006318092
2019	1	1	31	0.162000000476837
2019	2	1	28	0.127000004053116
2019	3	1	31	0.444000005722046
2019	4	1	30	2.16000008583069
2019	5	1	31	3.42000007629395
2019	6	1	30	1.64999997615814
2019	7	1	31	0.558000028133392
2019	8	1	31	0.221000000834465
2019	9	1	30	0.284999996423721
2019	10	1	31	0.517000019550324
2019	11	1	30	0.370000004768372
2019	12	1	31	0.291000008583069
2020	1	1	31	0.282999992370605
2020	2	1	29	0.439000010490418
2020	3	1	31	0.582000017166138
2020	4	1	30	2.14000010490417
2020	5	1	31	5.15000009536743
2020	6	1	30	4.07000017166138
2020	7	1	31	1.11000001430511
2020	8	1	31	0.29899999499321
2020	9	1	30	0.151999995112419
2020	10	1	31	0.174999997019768
2020	11	1	30	0.231000006198883
2020	12	1	31	0.174999997019768
