2008	5	1	31	20.2000007629395
2008	6	1	30	4.38000011444092
2008	7	1	31	17.7999992370605
2008	8	1	31	13.1000003814697
2008	9	1	30	9.89999961853027
2008	10	1	31	5.92999982833862
2008	11	1	30	2.95000004768372
2008	12	1	31	0.467999994754791
2009	1	1	31	0.0670000016689301
2009	2	1	28	0.0199999995529652
2009	3	1	31	0.0130000002682209
2009	4	1	30	4.03999996185303
2009	5	1	31	44.5
2009	6	1	30	9.90999984741211
2009	7	1	31	2.50999999046326
2009	8	1	31	2.38000011444092
2009	9	1	30	9.34000015258789
2009	10	1	31	3.07999992370605
2009	11	1	30	1.63999998569489
2009	12	1	31	0.555999994277954
2010	1	1	31	0.14300000667572
2010	2	1	28	0.0379999987781048
2010	3	1	31	0.0309999994933605
2010	4	1	30	5.09999990463257
2010	5	1	31	11.5
2010	6	1	30	7.40999984741211
2010	7	1	31	9.48999977111816
2010	8	1	31	11.1999998092651
2010	9	1	30	10.1999998092651
2010	10	1	31	2.79999995231628
2010	11	1	30	1.54999995231628
2010	12	1	31	0.46399998664856
2011	1	1	31	0.197999998927116
2011	2	1	28	0.108000002801418
2011	3	1	31	0.0610000006854534
2011	4	1	30	5.25
2011	5	1	31	37.4000015258789
2011	6	1	30	19.2999992370605
2011	7	1	31	16.1000003814697
2011	8	1	31	15.8000001907349
2011	9	1	30	10.8000001907349
2011	10	1	31	4.1399998664856
2011	11	1	30	1.95000004768372
2011	12	1	31	0.85699999332428
2012	1	1	31	0.409999996423721
2012	2	1	29	0.303000003099442
2012	3	1	31	0.38400000333786
2012	4	1	30	23.5
2012	5	1	31	29.6000003814697
2012	6	1	30	11.8999996185303
2012	7	1	31	9.18000030517578
2012	8	1	31	5.94999980926514
2012	9	1	30	6.23000001907349
2012	10	1	31	5.21999979019165
2012	11	1	30	2.78999996185303
2012	12	1	31	0.675000011920929
2013	1	1	31	0.335999995470047
2013	2	1	28	0.284999996423721
2013	3	1	31	0.303999990224838
2013	4	1	30	0.683000028133392
2013	5	1	31	68.0999984741211
2013	6	1	30	16.6000003814697
2013	7	1	31	8.31999969482422
2013	8	0	31	nan
2013	9	0	30	nan
2013	10	1	31	8.14999961853027
2013	11	1	30	1.75999999046326
2013	12	1	31	0.765999972820282
2014	1	1	31	0.647000014781952
2014	2	1	28	0.428999990224838
2014	3	1	31	0.25
2014	4	1	30	13.6000003814697
2014	5	1	31	26.1000003814697
2014	6	1	30	8.57999992370606
2014	7	1	31	8.23999977111816
2014	8	1	31	9.64999961853027
2014	9	1	30	8.82999992370606
2014	10	1	31	9.44999980926514
2014	11	1	30	2.59999990463257
2014	12	1	31	1.07000005245209
2015	1	1	31	0.693000018596649
2015	2	1	28	0.592999994754791
2015	3	1	31	0.592999994754791
2015	4	1	30	10.8000001907349
2015	5	1	31	22.2999992370605
2015	6	1	30	7.51999998092651
2015	7	1	31	8.47000026702881
2015	8	1	31	14.3999996185303
2015	9	1	30	14.0
2015	10	1	31	7.80999994277954
2015	11	1	30	3.83999991416931
2015	12	1	31	1.63999998569489
2016	1	1	31	0.934000015258789
2016	2	1	29	0.754999995231628
2016	3	1	31	0.783999979496002
2016	4	1	30	27.1000003814697
2016	5	1	31	19.1000003814697
2016	6	1	30	14.8000001907349
2016	7	1	31	13.1000003814697
2016	8	1	31	19.3999996185303
2016	9	1	30	12.6000003814697
2016	10	1	31	5.26999998092651
2016	11	1	30	2.27999997138977
2016	12	1	31	1.37999999523163
2017	1	1	31	0.878000020980835
2017	2	1	28	0.488999992609024
2017	3	1	31	0.237000003457069
2017	4	1	30	8.55000019073486
2017	5	1	31	35.0
2017	6	1	30	6.26000022888184
2017	7	1	31	8.47000026702881
2017	8	1	31	4.28999996185303
2017	9	1	30	5.48999977111816
2017	10	1	31	4.07000017166138
2017	11	1	30	1.71000003814697
2017	12	1	31	0.340000003576279
2018	1	1	31	0.206000000238419
2018	2	1	28	0.0359999984502792
2018	3	1	31	0.0
2018	4	1	30	0.796000003814697
2018	5	1	31	23.2999992370605
2018	6	1	30	12.1000003814697
2018	7	1	31	5.44000005722046
2018	8	1	31	10.6999998092651
2018	9	1	30	6.90000009536743
2018	10	1	31	2.41000008583069
2018	11	1	30	1.73000001907349
2018	12	1	31	1.03999996185303
2019	1	1	31	0.501999974250793
2019	2	1	28	0.27700001001358
2019	3	1	31	1.10000002384186
2019	4	1	30	3.85999989509583
2019	5	1	31	10.8999996185303
2019	6	1	30	5.82999992370606
2019	7	1	31	2.41000008583069
2019	8	1	31	2.80999994277954
2019	9	1	30	3.04999995231628
2019	10	1	31	2.6800000667572
2019	11	1	30	1.50999999046326
2019	12	1	31	0.76800000667572
