#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-01-25 08:47:49 EST      (caww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 12436500 COLUMBIA RIVER AT GRAND COULEE, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		287897	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	12436500	00060	287897	2020	8	113800
USGS	12436500	00060	287897	2020	9	69300
USGS	12436500	00060	287897	2020	10	65060
USGS	12436500	00060	287897	2020	11	96840
USGS	12436500	00060	287897	2020	12	95220
USGS	12436500	00060	287897	2021	1	118800
USGS	12436500	00060	287897	2021	2	113000
USGS	12436500	00060	287897	2021	3	63660
USGS	12436500	00060	287897	2021	4	71000
USGS	12436500	00060	287897	2021	5	104700
USGS	12436500	00060	287897	2021	6	130200
USGS	12436500	00060	287897	2021	7	109500
USGS	12436500	00060	287897	2021	8	99910
USGS	12436500	00060	287897	2021	9	60890
USGS	12436500	00060	287897	2021	10	57560
USGS	12436500	00060	287897	2021	12	128000
USGS	12436500	00060	287897	2022	1	138700
USGS	12436500	00060	287897	2022	2	125100

