#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-01-25 10:49:08 EST      (caww01)
#
# This file contains USGS Surface-Water Monthly Statistics
#
# Note:The statistics generated from  this site are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit https://waterdata.usgs.gov/nwis/?dv_statistics_disclaimer.
#
# ** No Incomplete data have been used for statistical calculation
#
# This file includes the following columns:
#
#
# agency_cd    agency code
# site_no USGS site number
# parameter_cd
# ts_id
# year_nu Calendar year for value
# month_nu     Month for value
# mean_va monthly-mean value.
#         if there is not complete record
#         for a month this field is blank
#
#
# Sites in this file include:
# USGS 12462600 COLUMBIA RIVER BELOW ROCK ISLAND DAM, WA
# 
# Explanation of Parameter Code and ts_id used in the Statistics Data 
# parameter_cd	Parameter Name					ts_id	Location Name
# 00060		Discharge, cubic feet per second		287738	
#
#
agency_cd	site_no	parameter_cd	ts_id	year_nu	month_nu	mean_va
5s	15s	5s	3n	4s	2s	12n
USGS	12462600	00060	287738	2013	8	118900
USGS	12462600	00060	287738	2013	9	73270
USGS	12462600	00060	287738	2013	10	76190
USGS	12462600	00060	287738	2013	11	89380
USGS	12462600	00060	287738	2013	12	98580
USGS	12462600	00060	287738	2014	1	99540
USGS	12462600	00060	287738	2014	2	74450
USGS	12462600	00060	287738	2014	3	116000
USGS	12462600	00060	287738	2014	4	141900
USGS	12462600	00060	287738	2014	5	186500
USGS	12462600	00060	287738	2014	6	180500
USGS	12462600	00060	287738	2014	7	159100
USGS	12462600	00060	287738	2014	8	115000
USGS	12462600	00060	287738	2014	9	65560
USGS	12462600	00060	287738	2014	10	68180
USGS	12462600	00060	287738	2014	11	96370
USGS	12462600	00060	287738	2014	12	113100
USGS	12462600	00060	287738	2015	1	137100
USGS	12462600	00060	287738	2015	2	152900
USGS	12462600	00060	287738	2015	3	141400
USGS	12462600	00060	287738	2015	4	114600
USGS	12462600	00060	287738	2015	5	116600
USGS	12462600	00060	287738	2015	6	107800
USGS	12462600	00060	287738	2015	7	100500
USGS	12462600	00060	287738	2015	8	109600
USGS	12462600	00060	287738	2015	9	73230
USGS	12462600	00060	287738	2015	10	70260
USGS	12462600	00060	287738	2015	11	92710
USGS	12462600	00060	287738	2015	12	93650
USGS	12462600	00060	287738	2016	1	100100
USGS	12462600	00060	287738	2016	2	106300
USGS	12462600	00060	287738	2016	3	120700
USGS	12462600	00060	287738	2016	4	162300
USGS	12462600	00060	287738	2016	5	146700
USGS	12462600	00060	287738	2016	6	137000
USGS	12462600	00060	287738	2016	7	117800
USGS	12462600	00060	287738	2016	8	99200
USGS	12462600	00060	287738	2016	9	68400
USGS	12462600	00060	287738	2016	10	79440
USGS	12462600	00060	287738	2016	11	107000
USGS	12462600	00060	287738	2016	12	121600
USGS	12462600	00060	287738	2017	1	127000
USGS	12462600	00060	287738	2017	2	119000
USGS	12462600	00060	287738	2017	3	155000
USGS	12462600	00060	287738	2017	4	204200
USGS	12462600	00060	287738	2017	5	234800
USGS	12462600	00060	287738	2017	6	216400
USGS	12462600	00060	287738	2017	7	128400
USGS	12462600	00060	287738	2017	8	94390
USGS	12462600	00060	287738	2017	9	78450
USGS	12462600	00060	287738	2017	10	61040
USGS	12462600	00060	287738	2017	11	78060
USGS	12462600	00060	287738	2017	12	101000
USGS	12462600	00060	287738	2018	1	125500
USGS	12462600	00060	287738	2018	2	154100
USGS	12462600	00060	287738	2018	3	117800
USGS	12462600	00060	287738	2018	4	149100
USGS	12462600	00060	287738	2018	5	271500
USGS	12462600	00060	287738	2018	6	184000
USGS	12462600	00060	287738	2018	7	128600
USGS	12462600	00060	287738	2018	8	101600
USGS	12462600	00060	287738	2018	9	65330
USGS	12462600	00060	287738	2018	10	64410
USGS	12462600	00060	287738	2018	11	96160
USGS	12462600	00060	287738	2018	12	89260
USGS	12462600	00060	287738	2019	1	97370
USGS	12462600	00060	287738	2019	2	94430
USGS	12462600	00060	287738	2019	3	77450
USGS	12462600	00060	287738	2019	4	73850
USGS	12462600	00060	287738	2019	5	143500
USGS	12462600	00060	287738	2019	6	119100
USGS	12462600	00060	287738	2019	7	94500
USGS	12462600	00060	287738	2019	8	95980
USGS	12462600	00060	287738	2019	9	54860
USGS	12462600	00060	287738	2019	10	59130
USGS	12462600	00060	287738	2019	11	95870
USGS	12462600	00060	287738	2019	12	89830
USGS	12462600	00060	287738	2020	1	104300
USGS	12462600	00060	287738	2020	2	122900
USGS	12462600	00060	287738	2020	3	84940
USGS	12462600	00060	287738	2020	4	85970
USGS	12462600	00060	287738	2020	5	182400
USGS	12462600	00060	287738	2020	6	206600
USGS	12462600	00060	287738	2020	7	159500
USGS	12462600	00060	287738	2020	8	118700
USGS	12462600	00060	287738	2020	9	71830
USGS	12462600	00060	287738	2020	10	70850
USGS	12462600	00060	287738	2020	11	104800
USGS	12462600	00060	287738	2020	12	101400

